Gene6143	UnassignedCodeword_2064
Gene6144	UnassignedCodeword_2066
Gene6145	UnassignedCodeword_2078
Gene6146	UnassignedCodeword_2087
Gene6147	UnassignedCodeword_2088
Gene6148	UnassignedCodeword_2089
Gene6149	UnassignedCodeword_2092
Gene6150	UnassignedCodeword_2094
Gene6151	UnassignedCodeword_2096
Gene6152	UnassignedCodeword_2098
Gene6153	UnassignedCodeword_2102
Gene6154	UnassignedCodeword_2104
Gene6155	UnassignedCodeword_2107
Gene6156	UnassignedCodeword_2117
Gene6157	UnassignedCodeword_2122
Gene6158	UnassignedCodeword_2129
Gene6159	UnassignedCodeword_2131
Gene6160	UnassignedCodeword_2135
Gene6161	UnassignedCodeword_2136
Gene6162	UnassignedCodeword_2142
Gene6163	UnassignedCodeword_2149
Gene6164	UnassignedCodeword_2151
Gene6165	UnassignedCodeword_2157
Gene6166	UnassignedCodeword_2159
Gene6167	UnassignedCodeword_2161
Gene6168	UnassignedCodeword_2163
Gene6169	UnassignedCodeword_2166
Gene6170	UnassignedCodeword_2176
Gene6171	UnassignedCodeword_2177
Gene6172	UnassignedCodeword_2182
Gene6173	UnassignedCodeword_2188
Gene6174	UnassignedCodeword_2198
Gene6175	UnassignedCodeword_2202
Gene6176	UnassignedCodeword_2205
Gene6177	UnassignedCodeword_2208
Gene6178	UnassignedCodeword_2213
Gene6179	UnassignedCodeword_2217
Gene6180	UnassignedCodeword_2220
Gene6181	UnassignedCodeword_2232
Gene6182	UnassignedCodeword_2233
Gene6183	UnassignedCodeword_2240
Gene6184	UnassignedCodeword_2249
Gene6185	UnassignedCodeword_2264
Gene6186	UnassignedCodeword_2270
Gene6187	UnassignedCodeword_2279
Gene6188	UnassignedCodeword_2285
Gene6189	UnassignedCodeword_2294
Gene6190	UnassignedCodeword_2295
Gene6191	UnassignedCodeword_2298
Gene6192	UnassignedCodeword_2305
Gene6193	UnassignedCodeword_2306
Gene6194	UnassignedCodeword_2307
Gene6195	UnassignedCodeword_2316
Gene6196	UnassignedCodeword_2325
Gene6197	UnassignedCodeword_2346
Gene6198	UnassignedCodeword_2348
Gene6199	UnassignedCodeword_2353
Gene6200	UnassignedCodeword_2355
Gene6201	UnassignedCodeword_2359
Gene6202	UnassignedCodeword_2367
Gene6203	UnassignedCodeword_2370
Gene6204	UnassignedCodeword_2371
Gene6205	UnassignedCodeword_2372
Gene6206	UnassignedCodeword_2374
Gene6207	UnassignedCodeword_2375
Gene6208	UnassignedCodeword_2377
Gene6209	UnassignedCodeword_2384
Gene6210	UnassignedCodeword_2387
Gene6211	UnassignedCodeword_2391
Gene6212	UnassignedCodeword_2399
Gene6213	UnassignedCodeword_2407
Gene6214	UnassignedCodeword_2422
Gene6215	UnassignedCodeword_2423
Gene6216	UnassignedCodeword_2427
Gene6217	UnassignedCodeword_2429
Gene6218	UnassignedCodeword_2446
Gene6219	UnassignedCodeword_2449
Gene6220	UnassignedCodeword_2456
Gene6221	UnassignedCodeword_2457
Gene6222	UnassignedCodeword_2458
Gene6223	UnassignedCodeword_2460
Gene6224	UnassignedCodeword_2469
Gene6225	UnassignedCodeword_2474
Gene6226	UnassignedCodeword_2481
Gene6227	UnassignedCodeword_2486
Gene6228	UnassignedCodeword_2498
Gene6229	UnassignedCodeword_2503
Gene6230	UnassignedCodeword_2504
Gene6231	UnassignedCodeword_2508
Gene6232	UnassignedCodeword_2512
Gene6233	UnassignedCodeword_2516
Gene6234	UnassignedCodeword_2518
Gene6235	UnassignedCodeword_2519
Gene6236	UnassignedCodeword_2527
Gene6237	UnassignedCodeword_2530
Gene6238	UnassignedCodeword_2532
Gene6239	UnassignedCodeword_2538
Gene6240	UnassignedCodeword_2541
Gene6241	UnassignedCodeword_2542
Gene6242	UnassignedCodeword_2548
Gene6243	UnassignedCodeword_2549
Gene6244	UnassignedCodeword_2555
Gene6245	UnassignedCodeword_2560
Gene6246	UnassignedCodeword_2562
Gene6247	UnassignedCodeword_2564
Gene6248	UnassignedCodeword_2565
Gene6249	UnassignedCodeword_2569
Gene6250	UnassignedCodeword_2570
Gene6251	UnassignedCodeword_2576
Gene6252	UnassignedCodeword_2580
Gene6253	UnassignedCodeword_2589
Gene6254	UnassignedCodeword_2593
Gene6255	UnassignedCodeword_2600
Gene6256	UnassignedCodeword_2602
Gene6257	UnassignedCodeword_2605
Gene6258	UnassignedCodeword_2609
Gene6259	UnassignedCodeword_2610
Gene6260	UnassignedCodeword_2614
Gene6261	UnassignedCodeword_2618
Gene6262	UnassignedCodeword_2622
Gene6263	UnassignedCodeword_2627
Gene6264	UnassignedCodeword_2628
Gene6265	UnassignedCodeword_2629
Gene6266	UnassignedCodeword_2630
Gene6267	UnassignedCodeword_2633
Gene6268	UnassignedCodeword_2661
Gene6269	UnassignedCodeword_2662
Gene6270	UnassignedCodeword_2669
Gene6271	UnassignedCodeword_2671
Gene6272	UnassignedCodeword_2672
Gene6273	UnassignedCodeword_2680
Gene6274	UnassignedCodeword_2681
Gene6275	UnassignedCodeword_2685
Gene6276	UnassignedCodeword_2705
Gene6277	UnassignedCodeword_2716
Gene6278	UnassignedCodeword_2718
Gene6279	UnassignedCodeword_2720
Gene6280	UnassignedCodeword_2726
Gene6281	UnassignedCodeword_2728
Gene6282	UnassignedCodeword_2735
Gene6283	UnassignedCodeword_2736
Gene6284	UnassignedCodeword_2737
Gene6285	UnassignedCodeword_2740
Gene6286	UnassignedCodeword_2742
Gene6287	UnassignedCodeword_2745
Gene6288	UnassignedCodeword_2750
Gene6289	UnassignedCodeword_2752
Gene6290	UnassignedCodeword_2753
Gene6291	UnassignedCodeword_2759
Gene6292	UnassignedCodeword_2763
Gene6293	UnassignedCodeword_2769
Gene6294	UnassignedCodeword_2770
Gene6295	UnassignedCodeword_2778
Gene6296	UnassignedCodeword_2780
Gene6297	UnassignedCodeword_2784
Gene6298	UnassignedCodeword_2791
Gene6299	UnassignedCodeword_2792
Gene6300	UnassignedCodeword_2796
Gene6301	UnassignedCodeword_2798
Gene6302	UnassignedCodeword_2800
Gene6303	UnassignedCodeword_2804
Gene6304	UnassignedCodeword_2809
Gene6305	UnassignedCodeword_2812
Gene6306	UnassignedCodeword_2818
Gene6307	UnassignedCodeword_2819
Gene6308	UnassignedCodeword_2837
Gene6309	UnassignedCodeword_2846
Gene6310	UnassignedCodeword_2854
Gene6311	UnassignedCodeword_2859
Gene6312	UnassignedCodeword_2866
Gene6313	UnassignedCodeword_2870
Gene6314	UnassignedCodeword_2878
Gene6315	UnassignedCodeword_2887
Gene6316	UnassignedCodeword_2892
Gene6317	UnassignedCodeword_2893
Gene6318	UnassignedCodeword_2897
Gene6319	UnassignedCodeword_2899
Gene6320	UnassignedCodeword_2900
Gene6321	UnassignedCodeword_2903
Gene6322	UnassignedCodeword_2906
Gene6323	UnassignedCodeword_2916
Gene6324	UnassignedCodeword_2918
Gene6325	UnassignedCodeword_2921
Gene6326	UnassignedCodeword_2923
Gene6327	UnassignedCodeword_2928
Gene6328	UnassignedCodeword_2941
Gene6329	UnassignedCodeword_2948
Gene6330	UnassignedCodeword_2949
Gene6331	UnassignedCodeword_2952
Gene6332	UnassignedCodeword_2954
Gene6333	UnassignedCodeword_2958
Gene6334	UnassignedCodeword_2960
Gene6335	UnassignedCodeword_2961
Gene6336	UnassignedCodeword_2966
Gene6337	UnassignedCodeword_2970
Gene6338	UnassignedCodeword_2977
Gene6339	UnassignedCodeword_2979
Gene6340	UnassignedCodeword_2983
Gene6341	UnassignedCodeword_2984
Gene6342	UnassignedCodeword_2987
Gene6343	UnassignedCodeword_2991
Gene6344	UnassignedCodeword_2992
Gene6345	UnassignedCodeword_2996
Gene6346	UnassignedCodeword_3005
Gene6347	UnassignedCodeword_3009
Gene6348	UnassignedCodeword_3011
Gene6349	UnassignedCodeword_3023
Gene6350	UnassignedCodeword_3026
Gene6351	UnassignedCodeword_3027
Gene6352	UnassignedCodeword_3028
Gene6353	UnassignedCodeword_3030
Gene6354	UnassignedCodeword_3039
Gene6355	UnassignedCodeword_3043
Gene6356	UnassignedCodeword_3046
Gene6357	UnassignedCodeword_3051
Gene6358	UnassignedCodeword_3055
Gene6359	UnassignedCodeword_3057
Gene6360	UnassignedCodeword_3063
Gene6361	UnassignedCodeword_3069
Gene6362	UnassignedCodeword_3072
Gene6363	UnassignedCodeword_3074
Gene6364	UnassignedCodeword_3076
Gene6365	UnassignedCodeword_3090
Gene6366	UnassignedCodeword_3093
Gene6367	UnassignedCodeword_3097
Gene6368	UnassignedCodeword_3099
Gene6369	UnassignedCodeword_3101
Gene6370	UnassignedCodeword_3102
Gene6371	UnassignedCodeword_3103
Gene6372	UnassignedCodeword_3104
Gene6373	UnassignedCodeword_3109
Gene6374	UnassignedCodeword_3113
Gene6375	UnassignedCodeword_3120
Gene6376	UnassignedCodeword_3121
Gene6377	UnassignedCodeword_3122
Gene6378	UnassignedCodeword_3132
Gene6379	UnassignedCodeword_3136
Gene6380	UnassignedCodeword_3141
Gene6381	UnassignedCodeword_3149
Gene6382	UnassignedCodeword_3158
Gene6383	UnassignedCodeword_3166
Gene6384	UnassignedCodeword_3167
Gene6385	UnassignedCodeword_3173
Gene6386	UnassignedCodeword_3180
Gene6387	UnassignedCodeword_3188
Gene6388	UnassignedCodeword_3190
Gene6389	UnassignedCodeword_3194
Gene6390	UnassignedCodeword_3210
Gene6391	UnassignedCodeword_3223
Gene6392	UnassignedCodeword_3224
Gene6393	UnassignedCodeword_3225
Gene6394	UnassignedCodeword_3229
Gene6395	UnassignedCodeword_3231
Gene6396	UnassignedCodeword_3239
Gene6397	UnassignedCodeword_3247
Gene6398	UnassignedCodeword_3253
Gene6399	UnassignedCodeword_3257
Gene6400	UnassignedCodeword_3266
Gene6401	UnassignedCodeword_3270
Gene6402	UnassignedCodeword_3274
Gene6403	UnassignedCodeword_3284
Gene6404	UnassignedCodeword_3285
Gene6405	UnassignedCodeword_3303
Gene6406	UnassignedCodeword_3306
Gene6407	UnassignedCodeword_3307
Gene6408	UnassignedCodeword_3320
Gene6409	UnassignedCodeword_3332
Gene6410	UnassignedCodeword_3334
Gene6411	UnassignedCodeword_3337
Gene6412	UnassignedCodeword_3341
Gene6413	UnassignedCodeword_3344
Gene6414	UnassignedCodeword_3353
Gene6415	UnassignedCodeword_3364
Gene6416	UnassignedCodeword_3368
Gene6417	UnassignedCodeword_3384
Gene6418	UnassignedCodeword_3387
Gene6419	UnassignedCodeword_3392
Gene6420	UnassignedCodeword_3396
Gene6421	UnassignedCodeword_3398
Gene6422	UnassignedCodeword_3412
Gene6423	UnassignedCodeword_3415
Gene6424	UnassignedCodeword_3417
Gene6425	UnassignedCodeword_3418
Gene6426	UnassignedCodeword_3425
Gene6427	UnassignedCodeword_3427
Gene6428	UnassignedCodeword_3439
Gene6429	UnassignedCodeword_3440
Gene6430	UnassignedCodeword_3444
Gene6431	UnassignedCodeword_3446
Gene6432	UnassignedCodeword_3450
Gene6433	UnassignedCodeword_3455
Gene6434	UnassignedCodeword_3463
Gene6435	UnassignedCodeword_3464
Gene6436	UnassignedCodeword_3466
Gene6437	UnassignedCodeword_3467
Gene6438	UnassignedCodeword_3468
Gene6439	UnassignedCodeword_3469
Gene6440	UnassignedCodeword_3471
Gene6441	UnassignedCodeword_3476
Gene6442	UnassignedCodeword_3478
Gene6443	UnassignedCodeword_3485
Gene6444	UnassignedCodeword_3501
Gene6445	UnassignedCodeword_3507
Gene6446	UnassignedCodeword_3508
Gene6447	UnassignedCodeword_3515
Gene6448	UnassignedCodeword_3517
Gene6449	UnassignedCodeword_3520
Gene6450	UnassignedCodeword_3537
Gene6451	UnassignedCodeword_3538
Gene6452	UnassignedCodeword_3542
Gene6453	UnassignedCodeword_3544
Gene6454	UnassignedCodeword_3554
Gene6455	UnassignedCodeword_3564
Gene6456	UnassignedCodeword_3565
Gene6457	UnassignedCodeword_3566
Gene6458	UnassignedCodeword_3570
Gene6459	UnassignedCodeword_3590
Gene6460	UnassignedCodeword_3593
Gene6461	UnassignedCodeword_3602
Gene6462	UnassignedCodeword_3608
Gene6463	UnassignedCodeword_3613
Gene6464	UnassignedCodeword_3617
Gene6465	UnassignedCodeword_3618
Gene6466	UnassignedCodeword_3620
Gene6467	UnassignedCodeword_3623
Gene6468	UnassignedCodeword_3625
Gene6469	UnassignedCodeword_3631
Gene6470	UnassignedCodeword_3638
Gene6471	UnassignedCodeword_3641
Gene6472	UnassignedCodeword_3643
Gene6473	UnassignedCodeword_3645
Gene6474	UnassignedCodeword_3646
Gene6475	UnassignedCodeword_3650
Gene6476	UnassignedCodeword_3653
Gene6477	UnassignedCodeword_3656
Gene6478	UnassignedCodeword_3660
Gene6479	UnassignedCodeword_3670
Gene6480	UnassignedCodeword_3672
Gene6481	UnassignedCodeword_3683
Gene6482	UnassignedCodeword_3702
Gene6483	UnassignedCodeword_3716
Gene6484	UnassignedCodeword_3718
Gene6485	UnassignedCodeword_3720
Gene6486	UnassignedCodeword_3736
Gene6487	UnassignedCodeword_3737
Gene6488	UnassignedCodeword_3743
Gene6489	UnassignedCodeword_3745
Gene6490	UnassignedCodeword_3747
Gene6491	UnassignedCodeword_3753
Gene6492	UnassignedCodeword_3757
Gene6493	UnassignedCodeword_3758
Gene6494	UnassignedCodeword_3769
Gene6495	UnassignedCodeword_3777
Gene6496	UnassignedCodeword_3782
Gene6497	UnassignedCodeword_3786
Gene6498	UnassignedCodeword_3788
Gene6499	UnassignedCodeword_3795
Gene6500	UnassignedCodeword_3800
Gene6501	UnassignedCodeword_3803
Gene6502	UnassignedCodeword_3807
Gene6503	UnassignedCodeword_3817
Gene6504	UnassignedCodeword_3823
Gene6505	UnassignedCodeword_3824
Gene6506	UnassignedCodeword_3828
Gene6507	UnassignedCodeword_3835
Gene6508	UnassignedCodeword_3838
Gene6509	UnassignedCodeword_3845
Gene6510	UnassignedCodeword_3852
Gene6511	UnassignedCodeword_3854
Gene6512	UnassignedCodeword_3855
Gene6513	UnassignedCodeword_3858
Gene6514	UnassignedCodeword_3864
Gene6515	UnassignedCodeword_3867
Gene6516	UnassignedCodeword_3869
Gene6517	UnassignedCodeword_3872
Gene6518	UnassignedCodeword_3874
Gene6519	UnassignedCodeword_3875
Gene6520	UnassignedCodeword_3881
Gene6521	UnassignedCodeword_3883
Gene6522	UnassignedCodeword_3887
Gene6523	UnassignedCodeword_3890
Gene6524	UnassignedCodeword_3894
Gene6525	UnassignedCodeword_3895
Gene6526	UnassignedCodeword_3899
Gene6527	UnassignedCodeword_3901
Gene6528	UnassignedCodeword_3903
Gene6529	UnassignedCodeword_3905
Gene6530	UnassignedCodeword_3914
Gene6531	UnassignedCodeword_3917
Gene6532	UnassignedCodeword_3927
Gene6533	UnassignedCodeword_3930
Gene6534	UnassignedCodeword_3931
Gene6535	UnassignedCodeword_3934
Gene6536	UnassignedCodeword_3935
Gene6537	UnassignedCodeword_3936
Gene6538	UnassignedCodeword_3940
Gene6539	UnassignedCodeword_3956
Gene6540	UnassignedCodeword_3958
Gene6541	UnassignedCodeword_3961
Gene6542	UnassignedCodeword_3970
Gene6543	UnassignedCodeword_3980
Gene6544	UnassignedCodeword_3983
Gene6545	UnassignedCodeword_3987
Gene6546	UnassignedCodeword_3994
Gene6547	UnassignedCodeword_3995
Gene6548	UnassignedCodeword_3996
Gene6549	UnassignedCodeword_3999
Gene6550	UnassignedCodeword_4002
Gene6551	UnassignedCodeword_4006
Gene6552	UnassignedCodeword_4007
Gene6553	UnassignedCodeword_4011
Gene6554	UnassignedCodeword_4018
Gene6555	UnassignedCodeword_4020
Gene6556	UnassignedCodeword_4022
Gene6557	UnassignedCodeword_4023
Gene6558	UnassignedCodeword_4024
Gene6559	UnassignedCodeword_4025
Gene6560	UnassignedCodeword_4026
Gene6561	UnassignedCodeword_4028
Gene6562	UnassignedCodeword_4037
Gene6563	UnassignedCodeword_4049
Gene6564	UnassignedCodeword_4056
Gene6565	UnassignedCodeword_4060
Gene6566	UnassignedCodeword_4061
Gene6567	UnassignedCodeword_4064
Gene6568	UnassignedCodeword_4071
Gene6569	UnassignedCodeword_4072
Gene6570	UnassignedCodeword_4073
Gene6571	UnassignedCodeword_4074
Gene6572	UnassignedCodeword_4076
Gene6573	UnassignedCodeword_4090
Gene6574	UnassignedCodeword_4102
Gene6575	UnassignedCodeword_4103
Gene6576	UnassignedCodeword_4107
Gene6577	UnassignedCodeword_4110
Gene6578	UnassignedCodeword_4117
Gene6579	UnassignedCodeword_4121
Gene6580	UnassignedCodeword_4123
Gene6581	UnassignedCodeword_4126
Gene6582	UnassignedCodeword_4130
Gene6583	UnassignedCodeword_4133
Gene6584	UnassignedCodeword_4134
Gene6585	UnassignedCodeword_4136
Gene6586	UnassignedCodeword_4150
Gene6587	UnassignedCodeword_4156
Gene6588	UnassignedCodeword_4157
Gene6589	UnassignedCodeword_4160
Gene6590	UnassignedCodeword_4162
Gene6591	UnassignedCodeword_4163
Gene6592	UnassignedCodeword_4164
Gene6593	UnassignedCodeword_4165
Gene6594	UnassignedCodeword_4166
Gene6595	UnassignedCodeword_4179
Gene6596	UnassignedCodeword_4184
Gene6597	UnassignedCodeword_4187
Gene6598	UnassignedCodeword_4211
Gene6599	UnassignedCodeword_4215
Gene6600	UnassignedCodeword_4220
Gene6601	UnassignedCodeword_4225
Gene6602	UnassignedCodeword_4233
Gene6603	UnassignedCodeword_4234
Gene6604	UnassignedCodeword_4238
Gene6605	UnassignedCodeword_4246
Gene6606	UnassignedCodeword_4248
Gene6607	UnassignedCodeword_4252
Gene6608	UnassignedCodeword_4255
Gene6609	UnassignedCodeword_4262
Gene6610	UnassignedCodeword_4269
Gene6611	UnassignedCodeword_4271
Gene6612	UnassignedCodeword_4273
Gene6613	UnassignedCodeword_4283
Gene6614	UnassignedCodeword_4284
Gene6615	UnassignedCodeword_4285
Gene6616	UnassignedCodeword_4287
Gene6617	UnassignedCodeword_4308
Gene6618	UnassignedCodeword_4315
Gene6619	UnassignedCodeword_4317
Gene6620	UnassignedCodeword_4325
Gene6621	UnassignedCodeword_4334
Gene6622	UnassignedCodeword_4341
Gene6623	UnassignedCodeword_4343
Gene6624	UnassignedCodeword_4349
Gene6625	UnassignedCodeword_4352
Gene6626	UnassignedCodeword_4363
Gene6627	UnassignedCodeword_4369
Gene6628	UnassignedCodeword_4372
Gene6629	UnassignedCodeword_4373
Gene6630	UnassignedCodeword_4378
Gene6631	UnassignedCodeword_4383
Gene6632	UnassignedCodeword_4390
Gene6633	UnassignedCodeword_4392
Gene6634	UnassignedCodeword_4393
Gene6635	UnassignedCodeword_4406
Gene6636	UnassignedCodeword_4411
Gene6637	UnassignedCodeword_4419
Gene6638	UnassignedCodeword_4423
Gene6639	UnassignedCodeword_4424
Gene6640	UnassignedCodeword_4433
Gene6641	UnassignedCodeword_4440
Gene6642	UnassignedCodeword_4446
Gene6643	UnassignedCodeword_4449
Gene6644	UnassignedCodeword_4452
Gene6645	UnassignedCodeword_4457
Gene6646	UnassignedCodeword_4460
Gene6647	UnassignedCodeword_4466
Gene6648	UnassignedCodeword_4477
Gene6649	UnassignedCodeword_4482
Gene6650	UnassignedCodeword_4499
Gene6651	UnassignedCodeword_4506
Gene6652	UnassignedCodeword_4508
Gene6653	UnassignedCodeword_4511
Gene6654	UnassignedCodeword_4514
Gene6655	UnassignedCodeword_4515
Gene6656	UnassignedCodeword_4518
Gene6657	UnassignedCodeword_4522
Gene6658	UnassignedCodeword_4524
Gene6659	UnassignedCodeword_4526
Gene6660	UnassignedCodeword_4535
Gene6661	UnassignedCodeword_4536
Gene6662	UnassignedCodeword_4538
Gene6663	UnassignedCodeword_4539
Gene6664	UnassignedCodeword_4549
Gene6665	UnassignedCodeword_4550
Gene6666	UnassignedCodeword_4551
Gene6667	UnassignedCodeword_4554
Gene6668	UnassignedCodeword_4563
Gene6669	UnassignedCodeword_4576
Gene6670	UnassignedCodeword_4583
Gene6671	UnassignedCodeword_4584
Gene6672	UnassignedCodeword_4585
Gene6673	UnassignedCodeword_4586
Gene6674	UnassignedCodeword_4589
Gene6675	UnassignedCodeword_4594
Gene6676	UnassignedCodeword_4596
Gene6677	UnassignedCodeword_4601
Gene6678	UnassignedCodeword_4605
Gene6679	UnassignedCodeword_4608
Gene6680	UnassignedCodeword_4611
Gene6681	UnassignedCodeword_4612
Gene6682	UnassignedCodeword_4617
Gene6683	UnassignedCodeword_4618
Gene6684	UnassignedCodeword_4619
Gene6685	UnassignedCodeword_4622
Gene6686	UnassignedCodeword_4623
Gene6687	UnassignedCodeword_4627
Gene6688	UnassignedCodeword_4636
Gene6689	UnassignedCodeword_4638
Gene6690	UnassignedCodeword_4649
Gene6691	UnassignedCodeword_4650
Gene6692	UnassignedCodeword_4651
Gene6693	UnassignedCodeword_4652
Gene6694	UnassignedCodeword_4653
Gene6695	UnassignedCodeword_4661
Gene6696	UnassignedCodeword_4664
Gene6697	UnassignedCodeword_4669
Gene6698	UnassignedCodeword_4671
Gene6699	UnassignedCodeword_4672
Gene6700	UnassignedCodeword_4676
Gene6701	UnassignedCodeword_4683
Gene6702	UnassignedCodeword_4686
Gene6703	UnassignedCodeword_4688
Gene6704	UnassignedCodeword_4693
Gene6705	UnassignedCodeword_4701
Gene6706	UnassignedCodeword_4704
Gene6707	UnassignedCodeword_4721
Gene6708	UnassignedCodeword_4722
Gene6709	UnassignedCodeword_4726
Gene6710	UnassignedCodeword_4729
Gene6711	UnassignedCodeword_4735
Gene6712	UnassignedCodeword_4745
Gene6713	UnassignedCodeword_4747
Gene6714	UnassignedCodeword_4751
Gene6715	UnassignedCodeword_4754
Gene6716	UnassignedCodeword_4755
Gene6717	UnassignedCodeword_4756
Gene6718	UnassignedCodeword_4757
Gene6719	UnassignedCodeword_4763
Gene6720	UnassignedCodeword_4764
Gene6721	UnassignedCodeword_4766
Gene6722	UnassignedCodeword_4770
Gene6723	UnassignedCodeword_4772
Gene6724	UnassignedCodeword_4773
Gene6725	UnassignedCodeword_4778
Gene6726	UnassignedCodeword_4780
Gene6727	UnassignedCodeword_4782
Gene6728	UnassignedCodeword_4786
Gene6729	UnassignedCodeword_4799
Gene6730	UnassignedCodeword_4801
Gene6731	UnassignedCodeword_4806
Gene6732	UnassignedCodeword_4808
Gene6733	UnassignedCodeword_4809
Gene6734	UnassignedCodeword_4813
Gene6735	UnassignedCodeword_4816
Gene6736	UnassignedCodeword_4823
Gene6737	UnassignedCodeword_4834
Gene6738	UnassignedCodeword_4840
Gene6739	UnassignedCodeword_4841
Gene6740	UnassignedCodeword_4844
Gene6741	UnassignedCodeword_4855
Gene6742	UnassignedCodeword_4858
Gene6743	UnassignedCodeword_4862
Gene6744	UnassignedCodeword_4863
Gene6745	UnassignedCodeword_4864
Gene6746	UnassignedCodeword_4868
Gene6747	UnassignedCodeword_4872
Gene6748	UnassignedCodeword_4874
Gene6749	UnassignedCodeword_4875
Gene6750	UnassignedCodeword_4885
Gene6751	UnassignedCodeword_4887
Gene6752	UnassignedCodeword_4893
Gene6753	UnassignedCodeword_4907
Gene6754	UnassignedCodeword_4910
Gene6755	UnassignedCodeword_4925
Gene6756	UnassignedCodeword_4935
Gene6757	UnassignedCodeword_4937
Gene6758	UnassignedCodeword_4943
Gene6759	UnassignedCodeword_4950
Gene6760	UnassignedCodeword_4951
Gene6761	UnassignedCodeword_4962
Gene6762	UnassignedCodeword_4969
Gene6763	UnassignedCodeword_4980
Gene6764	UnassignedCodeword_4981
Gene6765	UnassignedCodeword_4991
Gene6766	UnassignedCodeword_4998
Gene6767	UnassignedCodeword_5011
Gene6768	UnassignedCodeword_5015
Gene6769	UnassignedCodeword_5017
Gene6770	UnassignedCodeword_5022
Gene6771	UnassignedCodeword_5023
Gene6772	UnassignedCodeword_5024
Gene6773	UnassignedCodeword_5026
Gene6774	UnassignedCodeword_5027
Gene6775	UnassignedCodeword_5028
Gene6776	UnassignedCodeword_5029
Gene6777	UnassignedCodeword_5030
Gene6778	UnassignedCodeword_5032
Gene6779	UnassignedCodeword_5034
Gene6780	UnassignedCodeword_5042
Gene6781	UnassignedCodeword_5047
Gene6782	UnassignedCodeword_5049
Gene6783	UnassignedCodeword_5053
Gene6784	UnassignedCodeword_5056
Gene6785	UnassignedCodeword_5058
Gene6786	UnassignedCodeword_5066
Gene6787	UnassignedCodeword_5071
Gene6788	UnassignedCodeword_5074
Gene6789	UnassignedCodeword_5076
Gene6790	UnassignedCodeword_5078
Gene6791	UnassignedCodeword_5079
Gene6792	UnassignedCodeword_5083
Gene6793	UnassignedCodeword_5095
Gene6794	UnassignedCodeword_5102
Gene6795	UnassignedCodeword_5107
Gene6796	UnassignedCodeword_5113
Gene6797	UnassignedCodeword_5119
Gene6798	UnassignedCodeword_5128
Gene6799	UnassignedCodeword_5129
Gene6800	UnassignedCodeword_5135
Gene6801	UnassignedCodeword_5162
Gene6802	UnassignedCodeword_5164
Gene6803	UnassignedCodeword_5173
Gene6804	UnassignedCodeword_5175
Gene6805	UnassignedCodeword_5180
Gene6806	UnassignedCodeword_5181
Gene6807	UnassignedCodeword_5182
Gene6808	UnassignedCodeword_5189
Gene6809	UnassignedCodeword_5195
Gene6810	UnassignedCodeword_5202
Gene6811	UnassignedCodeword_5206
Gene6812	UnassignedCodeword_5208
Gene6813	UnassignedCodeword_5211
Gene6814	UnassignedCodeword_5224
Gene6815	UnassignedCodeword_5237
Gene6816	UnassignedCodeword_5241
Gene6817	UnassignedCodeword_5242
Gene6818	UnassignedCodeword_5245
Gene6819	UnassignedCodeword_5246
Gene6820	UnassignedCodeword_5249
Gene6821	UnassignedCodeword_5252
Gene6822	UnassignedCodeword_5259
Gene6823	UnassignedCodeword_5262
Gene6824	UnassignedCodeword_5267
Gene6825	UnassignedCodeword_5268
Gene6826	UnassignedCodeword_5269
Gene6827	UnassignedCodeword_5272
Gene6828	UnassignedCodeword_5282
Gene6829	UnassignedCodeword_5285
Gene6830	UnassignedCodeword_5292
Gene6831	UnassignedCodeword_5298
Gene6832	UnassignedCodeword_5306
Gene6833	UnassignedCodeword_5313
Gene6834	UnassignedCodeword_5321
Gene6835	UnassignedCodeword_5332
Gene6836	UnassignedCodeword_5338
Gene6837	UnassignedCodeword_5357
Gene6838	UnassignedCodeword_5358
Gene6839	UnassignedCodeword_5365
Gene6840	UnassignedCodeword_5366
Gene6841	UnassignedCodeword_5369
Gene6842	UnassignedCodeword_5371
Gene6843	UnassignedCodeword_5375
Gene6844	UnassignedCodeword_5376
Gene6845	UnassignedCodeword_5383
Gene6846	UnassignedCodeword_5385
Gene6847	UnassignedCodeword_5387
Gene6848	UnassignedCodeword_5388
Gene6849	UnassignedCodeword_5390
Gene6850	UnassignedCodeword_5396
Gene6851	UnassignedCodeword_5404
Gene6852	UnassignedCodeword_5406
Gene6853	UnassignedCodeword_5408
Gene6854	UnassignedCodeword_5410
Gene6855	UnassignedCodeword_5412
Gene6856	UnassignedCodeword_5414
Gene6857	UnassignedCodeword_5416
Gene6858	UnassignedCodeword_5417
Gene6859	UnassignedCodeword_5421
Gene6860	UnassignedCodeword_5423
Gene6861	UnassignedCodeword_5431
Gene6862	UnassignedCodeword_5436
Gene6863	UnassignedCodeword_5439
Gene6864	UnassignedCodeword_5442
Gene6865	UnassignedCodeword_5445
Gene6866	UnassignedCodeword_5449
Gene6867	UnassignedCodeword_5450
Gene6868	UnassignedCodeword_5453
Gene6869	UnassignedCodeword_5463
Gene6870	UnassignedCodeword_5468
Gene6871	UnassignedCodeword_5475
Gene6872	UnassignedCodeword_5492
Gene6873	UnassignedCodeword_5507
Gene6874	UnassignedCodeword_5508
Gene6875	UnassignedCodeword_5510
Gene6876	UnassignedCodeword_5515
Gene6877	UnassignedCodeword_5520
Gene6878	UnassignedCodeword_5521
